id,facebook_id,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,anger,disgust,fear,joy,sadness,analytical,confident,tentative,serverStatus
204,1.10292E+16,0.146,0.177,0.476,0.465,0.864,0.706225,0.467148,0.086248,0.06538,0.340972,0.826,0,0.407,Yes
205,1.10315E+16,0.375,0.166,0.078,0.114,0.927,0.245133,0.137361,0.302001,0.319616,0.419055,0,0,0.733,Yes
206,1.10371E+16,0.217,0.208,0.383,0.291,0.948,0.567589,0.123329,0.161992,0.14873,0.369879,0,0.872,0,Yes
207,1.10409E+16,0.057,0.315,0.617,0.713,0.942,0.460377,0.135218,0.152155,0.270198,0.153959,0.063,0,0.394,Yes
208,1.1046E+16,0.288,0.134,0.157,0.124,0.964,0.438002,0.288116,0.146187,0.067938,0.516643,0.69,0,0,Yes
209,1.11009E+16,0.511,0.146,0.78,0.235,0.325,0.184148,0.520451,0.155662,0.245907,0.216666,0,0.39,0,Yes
210,1.11041E+16,0.174,0.03,0.04,0.148,0.991,0.485902,0.297139,0.114334,0.093829,0.361994,0.934,0,0.797,Yes
211,1.11077E+16,0.271,0.34,0.067,0.169,0.926,0.460564,0.109447,0.163419,0.36503,0.13874,0,0,0,Yes
212,1.111E+16,0.817,0.571,0.157,0.012,0.401,0.188952,0.216643,0.206727,0.317342,0.222513,0,0,0,Yes
213,1.11172E+16,0.463,0.072,0.44,0.448,0.859,0.289952,0.414827,0.041363,0.052818,0.673333,0,0.763,0,Yes
214,1.11269E+16,0.064,0.148,0.063,0.322,0.989,0.450517,0.255301,0.318902,0.072655,0.450296,0.091,0,0.9,Yes
215,1.11552E+16,0.038,0.036,0.917,0.755,0.905,0.451823,0.344991,0.262938,0.067649,0.340924,0.779,0.782,0,Yes
216,1.11555E+16,0.326,0.45,0.232,0.385,0.937,0.73226,0.181572,0.326004,0.067945,0.195593,0.97,0,0.568,Yes
217,1.11751E+16,0.964,0.267,0.446,0.52,0.496,0.171597,0.692424,0.351682,0.115334,0.244159,0,0,0.968,Yes
218,1.1183E+16,0.81,0.122,0.157,0.012,0.904,0.375125,0.21706,0.357426,0.146202,0.252999,0.364,0,0,Yes
219,1.11858E+16,0.569,0.974,0.091,0.48,0.105,0.213126,0.118546,0.089707,0.573216,0.110616,0,0,0,Yes
220,1.11933E+16,0.09,0.475,0.1,0.785,0.96,0.317035,0.347252,0.185259,0.055085,0.652667,0,0,0.524,Yes
221,1.12069E+16,0.766,0.517,0.105,0.359,0.752,0.27293,0.430376,0.635089,0.030244,0.278295,0,0,0,Yes
222,1.12077E+16,0.17,0.54,0.809,0.688,0.826,0.874601,0.16504,0.478729,0.017292,0.399523,0,0,0,Yes
223,1.12155E+16,0.561,0.232,0.352,0.131,0.751,0.205329,0.396783,0.310511,0.157379,0.17452,0,0,0,Yes
224,1.12219E+16,0.739,0.35,0.157,0.19,0.126,0.204316,0.301552,0.500593,0.158537,0.287707,0,0,0,Yes
225,1.10152E+17,0.003,0.247,0.997,0.989,0.001,0.190515,0.061346,0.066476,0.895154,0.033265,0.939,0,0,Yes
226,1.10152E+17,0.16,0.263,0.621,0.481,0.874,0.416074,0.070398,0.307227,0.205904,0.30604,0.192,0.72,0,Yes
227,1.10153E+17,0.291,0.423,0.505,0.533,0.686,0.389746,0.085476,0.50244,0.06535,0.683441,0.364,0,0.284,Yes
228,1.10153E+17,0.932,0.159,0.031,0.001,0.847,0.295693,0.223206,0.387814,0.197749,0.250216,0.847,0,0.788,Yes
229,1.10153E+17,0.526,0.815,0.147,0.239,0.681,0.384353,0.153826,0.3138,0.204726,0.365609,0,0,0,Yes
230,1.10153E+17,0.357,0.046,0.347,0.102,0.97,0.864542,0.307882,0.08579,0.022813,0.339583,0.485,0,0.319,Yes
231,1.10153E+17,0.027,0.308,0.256,0.679,0.994,0.414254,0.254585,0.42089,0.023631,0.410246,0,0,0,Yes
232,1.10153E+17,0.067,0.061,0.903,0.677,0.968,0.397624,0.090599,0.30231,0.125333,0.289403,0.94,0,0.988,Yes
233,1.10153E+17,0.383,0.236,0.104,0.115,0.951,0.643269,0.45159,0.325946,0.016639,0.554194,0.031,0,0,Yes
234,1.10153E+17,0.754,0.863,0.548,0.17,0.138,0.246218,0.080429,0.122103,0.808552,0.135705,0,0,0,Yes
235,1.10153E+17,0.104,0.081,0.565,0.681,0.969,0.673879,0.12936,0.344151,0.037244,0.236908,0,0,0.905,Yes
236,1.10153E+17,0.46,0.673,0.076,0.277,0.828,0.286458,0.178203,0.190823,0.330916,0.344003,0,0,0.728,Yes
237,1.10153E+17,0.012,0.178,0.969,0.93,0.811,0.373754,0.042101,0.150687,0.532372,0.184928,0.995,0,0,Yes
238,1.10153E+17,0.496,0.068,0.19,0.235,0.925,0.317979,0.097073,0.193782,0.268062,0.421602,0,0,0.79,Yes
239,1.10153E+17,0.081,0.571,0.601,0.731,0.965,0.280257,0.092867,0.133393,0.574746,0.286595,0,0,0,Yes
240,1.10153E+17,0.024,0.507,0.957,0.936,0.815,0.525775,0.185419,0.269483,0.474493,0.158888,0,0,0,Yes
241,1.10153E+17,0.164,0.002,0.054,0.027,0.997,0.441078,0.121742,0.09363,0.244108,0.496939,0,0,0.98,Yes
242,1.10153E+17,0.241,0.096,0.311,0.402,0.965,0.531135,0.396479,0.099008,0.071126,0.351515,0,0,0.007,Yes
243,1.10153E+17,0.666,0.938,0.175,0.265,0.141,0.285043,0.253565,0.287226,0.174673,0.21289,0.989,0,0,Yes
244,1.10153E+17,0.191,0.058,0.259,0.506,0.974,0.621611,0.058297,0.477312,0.01808,0.276206,0.926,0.875,0,Yes
245,1.10153E+17,0.178,0.19,0.557,0.387,0.866,0.349385,0.223178,0.361557,0.096682,0.30506,0.368,0,0,Yes
246,1.10153E+17,0.18,0.044,0.157,0.359,0.963,0.119133,0.016804,0.189122,0.62826,0.149407,0,0,0,Yes
247,1.10153E+17,0.339,0.251,0.126,0.472,0.827,0.415913,0.27468,0.148738,0.185896,0.328414,0.101,0,0.38,Yes
248,1.10153E+17,0.671,0.863,0.098,0.17,0.138,0.175728,0.027404,0.137601,0.825038,0.076098,0,0,0,Yes
249,1.10153E+17,0.817,0.571,0.157,0.012,0.401,0.21082,0.019912,0.146181,0.740208,0.045881,0,0,0,Yes
250,1.10153E+17,0.817,0.571,0.157,0.012,0.401,0.066398,0.009866,0.114607,0.673676,0.086265,0,0,0,Yes
251,1.10153E+17,0.141,0.38,0.434,0.465,0.849,0.340126,0.222895,0.262847,0.194004,0.223341,0,0,0.617,Yes
252,1.10153E+17,0.526,0.448,0.792,0.185,0.235,0.234178,0.21952,0.400547,0.31449,0.166261,0,0,0,Yes
253,1.10153E+17,0.08,0.069,0.178,0.353,0.987,0.678222,0.105977,0.341583,0.030537,0.658004,0.972,0.902,0,Yes
254,1.10153E+17,0.61,0.151,0.034,0.075,0.828,0.112293,0.332254,0.396375,0.317092,0.391826,0.9,0,0.566,Yes
255,1.10153E+17,0.441,0.772,0.043,0.207,0.947,0.417089,0.346678,0.240824,0.162994,0.212414,0,0,0.677,Yes
256,1.10153E+17,0.203,0.014,0.028,0.036,0.995,0.472045,0.368043,0.226881,0.093856,0.177502,0.989,0,0.985,Yes
257,1.10153E+17,0.438,0.402,0.11,0.256,0.877,0.858516,0.413755,0.057112,0.041791,0.191089,0.829,0,0,Yes
258,1.10153E+17,0.51,0.138,0.261,0.599,0.808,0.322258,0.331112,0.21568,0.173464,0.353227,0,0,0.161,Yes
259,1.10153E+17,0.145,0.461,0.304,0.46,0.884,0.523786,0.040415,0.175234,0.674849,0.067246,0,0.885,0,Yes
260,1.10153E+17,0.557,0.408,0.204,0.198,0.728,0.442536,0.322052,0.444852,0.019677,0.464554,0,0,0.861,Yes
261,1.10153E+17,0.083,0.162,0.226,0.41,0.966,0.647433,0.136995,0.390091,0.020259,0.478952,0,0,0.764,Yes
262,1.10153E+17,0.117,0.298,0.198,0.485,0.985,0.733877,0.050102,0.206627,0.027318,0.502101,0,0.615,0,Yes
263,1.10153E+17,0.326,0.332,0.39,0.478,0.798,0.616273,0.290468,0.455897,0.050558,0.154144,0.082,0,0,Yes
264,1.10153E+17,0.327,0.917,0.023,0.138,0.929,0.619897,0.049298,0.017814,0.158864,0.613931,0.472,0.886,0,Yes
265,1.10154E+17,0.19,0.017,0.512,0.201,0.986,0.188618,0.285829,0.330745,0.237547,0.337446,0.773,0.86,0,Yes
266,1.10154E+17,0.229,0.205,0.115,0.333,0.912,0.253211,0.20225,0.323138,0.075728,0.559571,0,0,0.196,Yes
267,1.10154E+17,0.255,0.196,0.249,0.357,0.92,0.634244,0.259862,0.340676,0.115103,0.375172,0.169,0,0.009,Yes
268,1.10154E+17,0.371,0.103,0.67,0.569,0.926,0.308133,0.457562,0.182978,0.074406,0.282469,0.864,0,0.12,Yes
269,1.10154E+17,0.113,0.182,0.757,0.493,0.86,0.332452,0.297319,0.267442,0.146859,0.257583,0,0,0,Yes
270,1.10154E+17,0.946,0.22,0.157,0.012,0.739,0.488138,0.152764,0.161601,0.098069,0.267302,0,0,0.884,Yes
271,1.10154E+17,0.325,0.537,0.505,0.646,0.788,0.669538,0.064585,0.345733,0.191687,0.38634,0,0,0.617,Yes
272,1.10154E+17,0.301,0.615,0.178,0.305,0.915,0.582483,0.633804,0.225758,0.016451,0.382219,0,0,0.323,Yes
273,1.10154E+17,0.328,0.218,0.547,0.359,0.817,0.815791,0.043812,0.325353,0.100672,0.247918,0.029,0,0.06,Yes
274,1.10154E+17,0.121,0.436,0.484,0.744,0.961,0.540015,0.418283,0.41618,0.016689,0.240146,0.981,0.651,0,Yes
275,1.10154E+17,0.336,0.481,0.061,0.196,0.826,0.560082,0.4782,0.280599,0.018144,0.274062,0,0,0,Yes
276,1.10154E+17,0.642,0.452,0.353,0.164,0.669,0.718793,0.266515,0.092719,0.063097,0.372253,0.039,0,0.524,Yes
277,1.10154E+17,0.817,0.143,0.566,0.012,0.904,0.243668,0.035014,0.05197,0.752186,0.222551,0,0.997,0,Yes
278,1.10154E+17,0.784,0.335,0.094,0.061,0.621,0.127845,0.180916,0.303793,0.333948,0.407335,0,0,0.968,Yes
279,1.10154E+17,0.774,0.477,0.247,0.172,0.802,0.569463,0.769029,0.211891,0.028784,0.171808,0,0,0.665,Yes
280,1.10154E+17,0.268,0.037,0.121,0.193,0.984,0.919195,0.426635,0.095865,0.020882,0.489772,0.611,0,0.97,Yes
281,1.10154E+17,0.186,0.666,0.117,0.636,0.557,0.322032,0.272323,0.201124,0.105977,0.453969,0,0,0,Yes
282,1.10154E+17,0.327,0.208,0.602,0.311,0.937,0.697784,0.286889,0.287911,0.037672,0.205017,0.362,0,0.877,Yes
283,1.10154E+17,0.615,0.328,0.012,0.077,0.584,0.495047,0.25786,0.242024,0.060829,0.319903,0,0,0,Yes
284,1.10154E+17,0.292,0.278,0.081,0.158,0.936,0.25158,0.150071,0.222429,0.227417,0.535449,0,0.256,0,Yes
285,1.10154E+17,0.314,0.205,0.214,0.538,0.936,0.309777,0.198176,0.445274,0.075222,0.46194,0.425,0,0,Yes
286,1.10154E+17,0.121,0.458,0.477,0.72,0.897,0.681381,0.274675,0.112574,0.054963,0.302833,0.033,0,0.952,Yes
287,1.10154E+17,0.323,0.471,0.11,0.244,0.942,0.403315,0.160596,0.129648,0.182917,0.544293,0.349,0.644,0,Yes
288,1.10154E+17,0.195,0.06,0.157,0.153,0.986,0.440862,0.231533,0.406329,0.043258,0.374207,0.886,0,0.841,Yes
289,1.10154E+17,0.182,0.843,0.117,0.655,0.777,0.068651,0.200984,0.233379,0.519235,0.180119,0,0,0.524,Yes
290,1.10154E+17,0.962,0.792,0.018,0.105,0.22,0.206527,0.211192,0.368047,0.208536,0.14246,0,0,0,Yes
291,1.10154E+17,0.443,0.93,0.001,0.105,0.739,0.297294,0.140822,0.0854,0.446691,0.336701,0,0,0.89,Yes
292,1.10154E+17,0.02,0.225,0.791,0.743,0.918,0.312679,0.099194,0.462635,0.120328,0.362069,0,0,0.953,Yes
293,1.10154E+17,0.059,0.173,0.512,0.851,0.959,0.750755,0.363076,0.15167,0.050681,0.261514,0.761,0,0.962,Yes
294,1.10154E+17,0.122,0.108,0.157,0.356,0.972,0.520478,0.215547,0.266265,0.025646,0.556802,0,0,0,Yes
295,1.10154E+17,0.064,0.102,0.195,0.528,0.981,0.359345,0.185108,0.312465,0.250289,0.117416,0.493,0,0.323,Yes
296,1.10154E+17,0.998,0.571,0.528,0.465,0.401,0.307138,0.425264,0.274783,0.107866,0.156238,0,0,0,Yes
297,1.10154E+17,0.664,0.138,0.157,0.012,0.764,0.184289,0.167821,0.179313,0.395567,0.290085,0,0,0,Yes
298,1.10154E+17,0.203,0.886,0.524,0.538,0.642,0.200764,0.148259,0.186876,0.517175,0.193196,0,0,0.451,Yes
299,1.10154E+17,0.549,0.073,0.401,0.461,0.815,0.20077,0.377572,0.412565,0.060353,0.606059,0.193,0,0.12,Yes
300,1.10155E+17,0.448,0.025,0.091,0.137,0.983,0.381578,0.104442,0.319087,0.151351,0.400356,0.793,0,0.843,Yes
301,1.10155E+17,0.271,0.329,0.518,0.535,0.864,0.630031,0.175722,0.371213,0.031092,0.212945,0,0.044,0,Yes
302,1.10155E+17,0.372,0.016,0.016,0.093,0.991,0.17125,0.442922,0.191795,0.213168,0.28453,0.99,0,0.764,Yes
303,1.10155E+17,0.026,0.392,0.768,0.878,0.905,0.203209,0.056026,0.094468,0.670232,0.156071,0,0.659,0,Yes
304,1.10155E+17,0.152,0.571,0.925,0.743,0.401,0.146529,0.000106,0.03819,0.996103,0.003152,0,0,0,Yes
305,1.10155E+17,0.06,0.026,0.636,0.594,0.967,0.379997,0.115085,0.278342,0.180916,0.362088,0.193,0,0.12,Yes
306,1.10155E+17,0.767,0.43,0.293,0.114,0.61,0.259678,0.068816,0.094139,0.745143,0.128569,0,0,0,Yes
307,1.10155E+17,0.565,0.356,0.191,0.148,0.802,0.418202,0.304053,0.225706,0.229842,0.369533,0.815,0,0.578,Yes
308,1.10155E+17,0.363,0.459,0.472,0.576,0.4,0.219503,0.039524,0.17754,0.610144,0.254642,0,0,0.014,Yes
309,1.10155E+17,0.397,0.897,0.157,0.244,0.764,0.648841,0.128645,0.267,0.045143,0.382346,0,0,0,Yes
310,1.10155E+17,0.13,0.019,0.766,0.216,0.952,0.44246,0.037165,0.271397,0.284372,0.139315,0.977,0,0.578,Yes
311,1.10155E+17,0.16,0.229,0.304,0.371,0.961,0.479449,0.160773,0.340768,0.079047,0.198563,0.969,0.132,0,Yes
312,1.10155E+17,0.742,0.571,0.049,0.1,0.401,0.340964,0.091246,0.194501,0.288864,0.285262,0,0,0,Yes
313,1.10155E+17,0.379,0.298,0.553,0.739,0.562,0.185899,0.2407,0.234764,0.314517,0.12225,0.058,0,0.412,Yes
314,1.10155E+17,0.202,0.392,0.548,0.53,0.684,0.875147,0.652097,0.158134,0.090421,0.671721,0.031,0,0.075,Yes
315,1.10157E+17,0.949,0.843,0.121,0.348,0.057,0.330582,0.518785,0.349497,0.074299,0.24223,0,0,0,Yes
316,1.10157E+17,0.137,0.571,0.031,0.283,0.925,0.168269,0.251611,0.38898,0.141956,0.372464,0,0,0,Yes
317,1.10157E+17,0.473,0.164,0.022,0.315,0.901,0.284626,0.171529,0.261739,0.136434,0.276956,0.527,0,0.451,Yes
318,1.10157E+17,0.817,0.571,0.027,0.012,0.401,0.18984,0.349122,0.262709,0.178388,0.274657,0,0,0,Yes
319,1.10157E+17,0.371,0.16,0.039,0.214,0.949,0.472355,0.059933,0.274497,0.184254,0.118107,0.765,0,0.882,Yes
320,1.10157E+17,0.152,0.571,0.925,0.743,0.401,0.319007,0.008553,0.062815,0.977997,0.01482,0,0,0,Yes
321,1.10157E+17,0.601,0.509,0.357,0.371,0.579,0.542267,0.413041,0.110387,0.046115,0.404362,0.047,0.021,0,Yes
322,1.10157E+17,0.958,0.267,0.041,0.012,0.78,0.147678,0.370159,0.357106,0.096067,0.402298,0,0,0.996,Yes
323,1.10157E+17,0.943,0.767,0.101,0.131,0.625,0.216966,0.095822,0.242596,0.467723,0.104024,0.592,0.914,0,Yes
324,1.10157E+17,0.253,0.197,0.129,0.381,0.973,0.583889,0.064404,0.113569,0.129667,0.395805,0,0,0.915,Yes
325,1.10157E+17,0.6,0.14,0.07,0.073,0.821,0.200113,0.16591,0.262733,0.243785,0.43696,0,0,0.788,Yes
326,1.10157E+17,0.213,0.237,0.499,0.475,0.911,0.370616,0.108398,0.189684,0.127971,0.409806,0.195,0,0.327,Yes
327,1.10157E+17,0.808,0.897,0.157,0.405,0.02,0.253291,0.223014,0.173898,0.137109,0.499746,0,0,0,Yes
328,1.10157E+17,0.607,0.78,0.079,0.103,0.639,0.360647,0.529251,0.193984,0.129559,0.227017,0,0,0,Yes
329,1.10157E+17,0.581,0.481,0.055,0.273,0.749,0.171708,0.312351,0.106812,0.320587,0.345588,0.342,0,0,Yes
330,1.10202E+17,0.011,0.056,0.336,0.51,0.996,0.516359,0.188171,0.176411,0.142978,0.231048,0.367,0,0,Yes
331,1.10202E+17,0.101,0.031,0.064,0.244,0.992,0.25668,0.214745,0.089637,0.094476,0.566452,0,0,0.451,Yes
332,1.10203E+17,0.967,0.289,0.052,0.078,0.59,0.258145,0.185945,0.444254,0.072584,0.492202,0.971,0,0,Yes
333,1.10203E+17,0.064,0.038,0.467,0.322,0.985,0.684275,0.160215,0.279417,0.016027,0.085055,0.245,0.784,0,Yes
334,1.10203E+17,0.123,0.305,0.052,0.644,0.986,0.521708,0.138841,0.211022,0.10008,0.295953,0.936,0,0,Yes
335,1.10203E+17,0.68,0.968,0.805,0.465,0.029,0.128299,0.00987,0.089322,0.941076,0.086006,0,0,0,Yes
336,1.10203E+17,0.124,0.002,0.042,0.075,0.996,0.134655,0.044932,0.06958,0.391045,0.719786,0.993,0,0.992,Yes
337,1.10203E+17,0.112,0.352,0.199,0.555,0.963,0.881774,0.058927,0.248068,0.078625,0.243914,0.748,0,0.849,Yes
338,1.10204E+17,0.426,0.206,0.329,0.222,0.752,0.891421,0.298654,0.280832,0.021673,0.125392,0.701,0,0.29,Yes
339,1.10204E+17,0.068,0.171,0.364,0.586,0.947,0.33254,0.174371,0.09821,0.155127,0.300405,0,0,0.974,Yes
340,1.10204E+17,0.349,0.109,0.218,0.489,0.935,0.109307,0.482893,0.213133,0.083296,0.582099,0.364,0,0.677,Yes
341,1.10204E+17,0.065,0.081,0.143,0.322,0.973,0.702273,0.080554,0.29137,0.064614,0.440935,0,0,0.082,Yes
342,1.10204E+17,0.047,0.081,0.849,0.987,0.97,0.070033,0.161811,0.482403,0.371465,0.267536,0,0,0.953,Yes
343,1.10204E+17,0.208,0.571,0.357,0.15,0.911,0.362616,0.372658,0.31692,0.072137,0.157627,0,0,0,Yes
344,1.10205E+17,0.23,0.332,0.521,0.521,0.817,0.848004,0.036878,0.060577,0.209381,0.18921,0.042,0,0.635,Yes
345,1.10205E+17,0.021,0.06,0.352,0.841,0.987,0.389002,0.134441,0.124044,0.201328,0.458595,0,0,0.955,Yes
346,1.10205E+17,0.039,0.234,0.671,0.808,0.957,0.570035,0.024559,0.148962,0.200307,0.023982,0.368,0,0.671,Yes
347,1.10205E+17,0.47,0.488,0.373,0.175,0.56,0.537611,0.494224,0.374109,0.027426,0.25829,0,0,0,Yes
348,1.10205E+17,0.236,0.571,0.757,0.854,0.739,0.245631,0.104506,0.081277,0.534862,0.272512,0,0,0,Yes
349,1.10205E+17,0.678,0.705,0.323,0.111,0.335,0.14945,0.173706,0.163922,0.443955,0.337938,0,0,0,Yes
350,1.10205E+17,0.296,0.571,0.157,0.187,0.871,0.214944,0.136627,0.239788,0.127025,0.452936,0,0,0,Yes
351,1.10205E+17,0.189,0.093,0.473,0.536,0.887,0.588832,0.204934,0.106013,0.051233,0.552883,0.074,0,0.632,Yes
352,1.10205E+17,0.163,0.26,0.43,0.495,0.87,0.835632,0.116062,0.102366,0.085413,0.218497,0.327,0,0.612,Yes
353,1.10205E+17,0.364,0.226,0.147,0.726,0.982,0.534184,0.451761,0.322639,0.071888,0.102991,0,0,0.79,Yes
354,1.10205E+17,0.084,0.353,0.346,0.663,0.908,0.792573,0.421426,0.173144,0.038352,0.354555,0.384,0.246,0,Yes
355,1.10205E+17,0.255,0.353,0.064,0.281,0.969,0.468131,0.15799,0.366525,0.069452,0.399796,0,0,0.853,Yes
356,1.10205E+17,0.817,0.571,0.157,0.012,0.401,0.163367,0.29698,0.275394,0.300527,0.183604,0,0,0,Yes
357,1.10205E+17,0.792,0.601,0.313,0.119,0.588,0.488191,0.205787,0.338083,0.139523,0.142468,0,0,0.677,Yes
358,1.10205E+17,0.013,0.214,0.994,0.948,0.081,0.113447,0.019912,0.016745,0.941278,0.066674,0,0.996,0,Yes
359,1.10205E+17,0.032,0.063,0.398,0.356,0.958,0.585967,0.215198,0.192108,0.100675,0.291498,0.982,0,0.79,Yes
360,1.10205E+17,0.74,0.104,0.026,0.036,0.954,0.432059,0.11529,0.221837,0.270364,0.218261,0,0,0.963,Yes
361,1.10205E+17,0.035,0.024,0.223,0.653,0.994,0.338025,0.246852,0.304223,0.177705,0.133102,0.528,0,0.652,Yes
362,1.10205E+17,0.087,0.512,0.829,0.624,0.21,0.08588,0.010143,0.078202,0.890365,0.200591,0,0.958,0,Yes
363,1.10205E+17,0.061,0.571,0.947,0.919,0.155,0.204158,0.032783,0.053223,0.909282,0.073033,0,0,0,Yes
364,1.10206E+17,0.063,0.122,0.253,0.559,0.986,0.459113,0.105687,0.150327,0.068985,0.735726,0,0,0,Yes
365,1.10206E+17,0.503,0.394,0.16,0.113,0.891,0.711527,0.310076,0.129913,0.157821,0.124429,0.219,0,0.218,Yes
366,1.10206E+17,0.383,0.037,0.013,0.004,0.963,0.119647,0.150532,0.041016,0.574735,0.335613,0.905,0,0,Yes
367,1.10206E+17,0.062,0.03,0.628,0.584,0.981,0.955815,0.065545,0.198559,0.026385,0.100851,0.883,0.824,0,Yes
368,1.10206E+17,0.504,0.018,0.113,0.034,0.978,0.209851,0.148385,0.399232,0.234691,0.234969,0.993,0,0,Yes
369,1.10206E+17,0.095,0.301,0.927,0.913,0.737,0.216863,0.083289,0.053607,0.781649,0.172422,0,0.004,0,Yes
370,1.10206E+17,0.065,0.043,0.896,0.599,0.942,0.097554,0.038854,0.221795,0.667408,0.283647,0.736,0.959,0,Yes
371,1.10206E+17,0.164,0.031,0.194,0.318,0.983,0.164779,0.550156,0.554688,0.045736,0.3431,0.983,0,0,Yes
372,1.10206E+17,0.276,0.571,0.876,0.743,0.401,0.151249,0.102992,0.132003,0.707337,0.171264,0,0,0,Yes
373,1.10206E+17,0.817,0.571,0.157,0.012,0.401,0.155121,0.197359,0.160597,0.371044,0.329996,0,0,0,Yes
374,1.10206E+17,0.122,0.079,0.338,0.501,0.972,0.237869,0.195106,0.210101,0.111713,0.562907,0,0,0.566,Yes
375,1.10206E+17,0.817,0.571,0.157,0.012,0.401,0.132078,0.087067,0.148676,0.714758,0.078957,0,0,0,Yes
376,1.10207E+17,0.785,0.308,0.259,0.074,0.729,0.291936,0.226759,0.132775,0.381954,0.178505,0,0,0,Yes
377,1.10208E+17,0.526,0.295,0.028,0.167,0.965,0.485756,0.378657,0.564216,0.131221,0.203941,0,0,0.944,Yes
378,1.10208E+17,0.098,0.221,0.047,0.149,0.988,0.405304,0.068108,0.266243,0.179404,0.619151,0,0,0.724,Yes
379,1.10208E+17,0.777,0.18,0.029,0.051,0.936,0.563337,0.083671,0.08878,0.257372,0.221534,0.983,0,0.736,Yes
380,1.10208E+17,0.437,0.365,0.157,0.081,0.793,0.430116,0.139421,0.157741,0.33753,0.343255,0,0,0,Yes
381,1.10208E+17,0.318,0.524,0.667,0.724,0.753,0.369899,0.398468,0.238173,0.09843,0.224767,0.047,0.211,0,Yes
382,1.10208E+17,0.455,0.328,0.305,0.284,0.866,0.583235,0.098374,0.213171,0.097275,0.31012,0,0,0.451,Yes
383,1.10208E+17,0.05,0.109,0.539,0.794,0.972,0.788664,0.050332,0.289162,0.14567,0.331639,0.269,0,0.95,Yes
384,1.10209E+17,0.817,0.571,0.157,0.012,0.401,0.15611,0.31787,0.320483,0.156803,0.291444,0,0,0,Yes
385,1.10209E+17,0.538,0.156,0.155,0.093,0.815,0.345501,0.101085,0.233407,0.237335,0.34433,0,0,0.12,Yes
386,1.10209E+17,0.411,0.34,0.094,0.213,0.874,0.278477,0.336339,0.207267,0.251126,0.322935,0,0,0,Yes
387,1.10209E+17,0.261,0.009,0.359,0.387,0.973,0.697997,0.3044,0.175089,0.020247,0.342737,0.94,0,0.975,Yes
388,1.1021E+17,0.318,0.027,0.132,0.061,0.945,0.18429,0.154452,0.169202,0.195704,0.490398,0,0,0.841,Yes
389,1.1021E+17,0.028,0.235,0.028,0.267,0.995,0.530211,0.163233,0.176277,0.081935,0.305435,0.756,0,0.819,Yes
390,1.1021E+17,0.176,0.179,0.566,0.704,0.804,0.242082,0.24263,0.306537,0.215622,0.289105,0,0,0.733,Yes
391,1.1021E+17,0.831,0.42,0.116,0.083,0.766,0.356515,0.278435,0.465407,0.059422,0.365295,0,0.823,0,Yes
